id,listing_url,name,room_type,neighbourhood,latitude,longitude,price,availability_30,calendar_last_scraped,number_of_reviews,review_scores_accuracy
4773949,https://www.airbnb.com/rooms/4773949,Lower Pac Heights apt,Entire home/apt,Western Addition/NOPA,37.78611244,-122.437043,$250.00 ,23,4/2/2017,21,10
17585561,https://www.airbnb.com/rooms/17585561,Blue Room Cozy,Private room,Alamo Square,37.77714403,-122.4319177,$70.00 ,30,4/2/2017,1,10
13375531,https://www.airbnb.com/rooms/13375531,Fun Little Loft in the Heart of Hayes!,Entire home/apt,Hayes Valley,37.77641408,-122.4250681,$45.00 ,0,4/2/2017,1,6
3971090,https://www.airbnb.com/rooms/3971090,Modern 2Bd Penthouse- Amazing Views,Entire home/apt,Western Addition/NOPA,37.78306011,-122.433631,$198.00 ,9,4/2/2017,60,10
10914116,https://www.airbnb.com/rooms/10914116,Victorian charm,Private room,Lower Haight,37.77113454,-122.432044,$95.00 ,0,4/2/2017,1,10
8067416,https://www.airbnb.com/rooms/8067416,Full studio in Lower Pac Heights,Entire home/apt,Western Addition/NOPA,37.78858741,-122.4262348,$150.00 ,0,4/2/2017,0,
7329782,https://www.airbnb.com/rooms/7329782,Cozy Queen - Private Room,Private room,Western Addition/NOPA,37.78593411,-122.4388458,$105.00 ,4,4/2/2017,99,10
9636960,https://www.airbnb.com/rooms/9636960,The Langtry: Beautiful Victorian,Private room,Alamo Square,37.77458729,-122.434226,$325.00 ,30,4/2/2017,25,10
890875,https://www.airbnb.com/rooms/890875,"Sunny, modern apt in Lower Haight",Entire home/apt,Lower Haight,37.7711649,-122.4337285,$193.00 ,3,4/2/2017,3,8
7198666,https://www.airbnb.com/rooms/7198666,"Bright, Big, Sunny Room in Nice Apt",Private room,Alamo Square,37.77790723,-122.4302422,$99.00 ,0,4/2/2017,6,10
15521735,https://www.airbnb.com/rooms/15521735,Beautiful Victorian Apt in Duboce Triangle,Private room,Duboce Triangle,37.76941959,-122.4317441,$100.00 ,22,4/2/2017,1,10
1722953,https://www.airbnb.com/rooms/1722953,Private Room / Bath in Pac Heights,Private room,Western Addition/NOPA,37.78866595,-122.4337852,$160.00 ,0,4/2/2017,0,
7329545,https://www.airbnb.com/rooms/7329545,Spacious Room with Garden View!,Private room,Western Addition/NOPA,37.7867149,-122.4383545,$149.00 ,3,4/2/2017,94,10
13014967,https://www.airbnb.com/rooms/13014967,Top Floor Sunny Studio in Heart of City,Entire home/apt,Lower Haight,37.77323401,-122.4366493,$275.00 ,0,4/2/2017,4,10
1103797,https://www.airbnb.com/rooms/1103797,Remodeled Victorian Flat w/ Garden and parking,Entire home/apt,Western Addition/NOPA,37.78520596,-122.4427874,$400.00 ,0,4/2/2017,10,10
8869806,https://www.airbnb.com/rooms/8869806,Large Updated San Francisco Home,Entire home/apt,Lower Haight,37.77221271,-122.4323589,$199.00 ,5,4/2/2017,16,10
5222044,https://www.airbnb.com/rooms/5222044,Jim & Suzanne's Garden Apartment,Entire home/apt,Western Addition/NOPA,37.77627251,-122.444892,$230.00 ,20,4/2/2017,38,9
6968158,https://www.airbnb.com/rooms/6968158,Private suite in gorgeous Victorian in central SF!,Private room,Western Addition/NOPA,37.7784736,-122.4350218,$149.00 ,13,4/2/2017,63,10
4978780,https://www.airbnb.com/rooms/4978780,Hip Private Bedroom in Lower Haight,Private room,Lower Haight,37.77323994,-122.4339681,$115.00 ,0,4/2/2017,0,
537602,https://www.airbnb.com/rooms/537602,The Webster Mini Deluxe Guest Room,Private room,Lower Haight,37.77178866,-122.4286065,$95.00 ,25,4/2/2017,188,10
12344783,https://www.airbnb.com/rooms/12344783,Sunny room,Private room,Western Addition/NOPA,37.78176267,-122.434224,$95.00 ,13,4/2/2017,31,10
4052091,https://www.airbnb.com/rooms/4052091,Guest Room in Sunny Victorian,Private room,Western Addition/NOPA,37.78038786,-122.433154,$165.00 ,24,4/2/2017,64,10
8377605,https://www.airbnb.com/rooms/8377605,"Startup Basecamp,org The First Startup Hotel (#1)",Shared room,Western Addition/NOPA,37.78402914,-122.4235475,$69.00 ,26,4/2/2017,8,10
4936887,https://www.airbnb.com/rooms/4936887,Huge 2 BR Flat in Historic Victorian with PARKING,Entire home/apt,,37.7865932,-122.4422237,$275.00 ,7,4/2/2017,147,10
13030090,https://www.airbnb.com/rooms/13030090,Sunny Private room& Great location,Private room,Western Addition/NOPA,37.78064719,-122.4305656,$105.00 ,9,4/2/2017,15,9
14126530,https://www.airbnb.com/rooms/14126530,5BD Lower Haight Apartment with big backyard!,Entire home/apt,Lower Haight,37.77214267,-122.4333878,"$1,200.00 ",29,4/2/2017,4,10
5835314,https://www.airbnb.com/rooms/5835314,"Sunny & clean, in central location",Entire home/apt,Western Addition/NOPA,37.7876395,-122.4354315,$179.00 ,0,4/2/2017,14,10
16724454,https://www.airbnb.com/rooms/16724454,Classic Victorian in the heart of Hayes Valley,Entire home/apt,Hayes Valley,37.77608376,-122.4265604,$350.00 ,9,4/2/2017,2,10
8653346,https://www.airbnb.com/rooms/8653346,Cafe Germania,Entire home/apt,Duboce Triangle,37.77083868,-122.4302983,$200.00 ,2,4/2/2017,14,10
3545312,https://www.airbnb.com/rooms/3545312,Beautiful San Francisco Room,Private room,Duboce Triangle,37.77011935,-122.4307054,$100.00 ,15,4/2/2017,90,9
121065,https://www.airbnb.com/rooms/121065,Victorian 1BR/1BA in Castro/Duboce,Entire home/apt,Duboce Triangle,37.77082909,-122.4310915,$225.00 ,3,4/2/2017,32,10
14031083,https://www.airbnb.com/rooms/14031083,"Huge, gorgeous & light-filled home in Hayes Valley",Entire home/apt,Hayes Valley,37.77637243,-122.4278735,$350.00 ,1,4/2/2017,4,10
4616783,https://www.airbnb.com/rooms/4616783,Beautiful Victorian in Hayes Valley,Entire home/apt,Hayes Valley,37.77421597,-122.4270544,$500.00 ,0,4/2/2017,0,
10885322,https://www.airbnb.com/rooms/10885322,Lower Haight walkup flat,Entire home/apt,Lower Haight,37.77355902,-122.4317174,$175.00 ,0,4/2/2017,1,10
2101654,https://www.airbnb.com/rooms/2101654,Spacious and Quiet Super Bowl Pad,Entire home/apt,Lower Haight,37.77259185,-122.4345761,$400.00 ,0,4/2/2017,0,
8386933,https://www.airbnb.com/rooms/8386933,Cute Home in Hayes Valley,Private room,Alamo Square,37.77619914,-122.4301414,$150.00 ,0,4/2/2017,5,10
10918057,https://www.airbnb.com/rooms/10918057,Cute Accessible Alamo Square 2BR,Entire home/apt,Alamo Square,37.77620645,-122.4336825,$630.00 ,0,4/2/2017,0,
4823183,https://www.airbnb.com/rooms/4823183,"Chic 2 Bed, 2.5 bath with roof deck",Entire home/apt,Western Addition/NOPA,37.7850773,-122.4383642,$800.00 ,0,4/2/2017,4,10
4033038,https://www.airbnb.com/rooms/4033038,Grand 3-Level Painted Lady Victorian with Parking,Entire home/apt,Western Addition/NOPA,37.78630614,-122.4423725,"$1,850.00 ",27,4/2/2017,3,10
6747905,https://www.airbnb.com/rooms/6747905,Sun-filled Flat in Central Location,Entire home/apt,Alamo Square,37.77562059,-122.4308328,$380.00 ,0,4/2/2017,2,9
4347535,https://www.airbnb.com/rooms/4347535,Great apartment in Lower Haight,Shared room,Lower Haight,37.77064417,-122.4364521,$400.00 ,0,4/2/2017,0,
17479949,https://www.airbnb.com/rooms/17479949,â˜ž European 2-Beds in Payne Mansion Boutique Hotel,Private room,Western Addition/NOPA,37.78640395,-122.4242658,$88.00 ,21,4/2/2017,1,10
8126890,https://www.airbnb.com/rooms/8126890,Private Rm 10 min to downtown,Private room,Alamo Square,37.77730896,-122.4312345,$395.00 ,0,4/2/2017,0,
14616761,https://www.airbnb.com/rooms/14616761,Lovely apartment,Private room,,37.77535118,-122.4346403,$120.00 ,25,4/2/2017,1,
4396512,https://www.airbnb.com/rooms/4396512,Stylish Central Transit Access Apt,Entire home/apt,Lower Haight,37.77232527,-122.4335653,$200.00 ,0,4/2/2017,5,10
15929904,https://www.airbnb.com/rooms/15929904,Beautiful 2 Bedrooms in a Victorian house,Entire home/apt,Western Addition/NOPA,37.77894659,-122.440143,$250.00 ,14,4/2/2017,15,10
10811617,https://www.airbnb.com/rooms/10811617,Large Room - Great for Superbowl,Private room,Western Addition/NOPA,37.78450921,-122.433606,$250.00 ,0,4/2/2017,0,
8028929,https://www.airbnb.com/rooms/8028929,Sun filled room in the Lower Haight,Private room,Lower Haight,37.77171204,-122.4344615,$90.00 ,0,4/2/2017,109,10
12845827,https://www.airbnb.com/rooms/12845827,Sunny spacious 1 bdrm-Lower Haight,Entire home/apt,Hayes Valley,37.77289994,-122.4254758,$120.00 ,0,4/2/2017,1,10
10392074,https://www.airbnb.com/rooms/10392074,"Fabulous, fabulous flat...",Entire home/apt,Western Addition/NOPA,37.77929705,-122.4407695,$175.00 ,3,4/2/2017,5,10
3154683,https://www.airbnb.com/rooms/3154683,Master Bedroom in Pacific Heights,Private room,Western Addition/NOPA,37.78897745,-122.4307766,$100.00 ,0,4/2/2017,1,
9261535,https://www.airbnb.com/rooms/9261535,Alamo Square Apartment,Entire home/apt,Alamo Square,37.77636114,-122.4371529,$200.00 ,0,4/2/2017,4,10
1003984,https://www.airbnb.com/rooms/1003984,Sunny/Nice 1 bdrm:Lower Pac Heights,Entire home/apt,Western Addition/NOPA,37.78592903,-122.4359168,$150.00 ,0,4/2/2017,3,10
10998063,https://www.airbnb.com/rooms/10998063,Charming & Clean Hayes Valley Flat,Entire home/apt,Hayes Valley,37.77343309,-122.4253184,"$1,200.00 ",0,4/2/2017,0,
10948909,https://www.airbnb.com/rooms/10948909,Cozy remodeled NOPA studio,Entire home/apt,Lower Haight,37.77258722,-122.43712,$500.00 ,0,4/2/2017,0,
2756856,https://www.airbnb.com/rooms/2756856,"Charming neighborhood, Central to everything!",Private room,Western Addition/NOPA,37.78718832,-122.4303328,$99.00 ,19,4/2/2017,228,10
8651483,https://www.airbnb.com/rooms/8651483,Huge Two Story Loft in Hayes Valley,Entire home/apt,Hayes Valley,37.77333903,-122.4224553,$495.00 ,0,4/2/2017,5,9
13084977,https://www.airbnb.com/rooms/13084977,Master w/ Private Bath & Wash/Dryer,Private room,,37.78558682,-122.4448126,$110.00 ,9,4/2/2017,9,10
2130640,https://www.airbnb.com/rooms/2130640,Modern Spacious 3BR/2BA Victorian,Entire home/apt,Duboce Triangle,37.77004935,-122.4302464,$350.00 ,0,4/2/2017,10,10
5969074,https://www.airbnb.com/rooms/5969074,"Modern, Private Luxury Guest BR, BA",Private room,Hayes Valley,37.77243633,-122.4263475,$94.00 ,10,4/2/2017,94,10
13735115,https://www.airbnb.com/rooms/13735115,Excuisite Grand Victorian,Entire home/apt,,37.77785457,-122.4437238,"$1,500.00 ",0,4/2/2017,0,
11998353,https://www.airbnb.com/rooms/11998353,Private Room on Alamo Square Park,Private room,Alamo Square,37.77778546,-122.4320684,$100.00 ,1,4/2/2017,6,10
1873023,https://www.airbnb.com/rooms/1873023,Perfect Apartment for San Francisco,Entire home/apt,Western Addition/NOPA,37.78438898,-122.4434591,$200.00 ,0,4/2/2017,36,9
8426628,https://www.airbnb.com/rooms/8426628,"Spacious flat, GREAT location",Entire home/apt,Western Addition/NOPA,37.78562999,-122.4431675,$650.00 ,0,4/2/2017,3,10
24723,https://www.airbnb.com/rooms/24723,Apartment-like rooms in PacHeights,Entire home/apt,Western Addition/NOPA,37.78716465,-122.4338611,$170.00 ,6,4/2/2017,190,10
1198359,https://www.airbnb.com/rooms/1198359,Welcome to The Library!,Entire home/apt,Alamo Square,37.77484657,-122.4307863,$199.00 ,3,4/2/2017,28,10
683603,https://www.airbnb.com/rooms/683603,HAYES VALLEY BRIGHT MODERN W/DECK,Entire home/apt,Hayes Valley,37.77608261,-122.4259667,$210.00 ,11,4/2/2017,16,9
8705073,https://www.airbnb.com/rooms/8705073,2Br with Queen Bed in Lower Haight!,Entire home/apt,Lower Haight,37.77084506,-122.4303018,$175.00 ,5,4/2/2017,14,10
4183088,https://www.airbnb.com/rooms/4183088,"Elegant, Sunny Victorian - Alamo Sq",Entire home/apt,Western Addition/NOPA,37.7783696,-122.4344165,"$1,100.00 ",29,4/2/2017,7,10
4084756,https://www.airbnb.com/rooms/4084756,Private Room- Walk to Dreamforce 2016,Private room,Western Addition/NOPA,37.77757231,-122.425725,$148.00 ,0,4/2/2017,3,9
8311822,https://www.airbnb.com/rooms/8311822,Large apartment centrally located,Entire home/apt,Western Addition/NOPA,37.78620558,-122.424768,$400.00 ,0,4/2/2017,0,
5628758,https://www.airbnb.com/rooms/5628758,Beautiful room w/ separate sofabed,Private room,Western Addition/NOPA,37.77953117,-122.442859,$215.00 ,0,4/2/2017,3,9
5657601,https://www.airbnb.com/rooms/5657601,Luxury Linea Condo by SF Designer!,Entire home/apt,Duboce Triangle,37.77075405,-122.4273452,$200.00 ,0,4/2/2017,4,10
6329340,https://www.airbnb.com/rooms/6329340,Beloved San Francisco,Entire home/apt,Western Addition/NOPA,37.77831893,-122.4456101,$299.00 ,26,4/2/2017,6,9
10996579,https://www.airbnb.com/rooms/10996579,Spacious and clean room in Alamo Sq,Private room,Alamo Square,37.77761786,-122.4342173,$143.00 ,30,4/2/2017,8,10
12583759,https://www.airbnb.com/rooms/12583759,Your home away from home :),Private room,Duboce Triangle,37.76965951,-122.4316776,$125.00 ,20,4/2/2017,45,10
7900944,https://www.airbnb.com/rooms/7900944,Modern Loft near Alamo Square Park,Private room,Western Addition/NOPA,37.78009086,-122.4373263,$129.00 ,10,4/2/2017,20,10
1070037,https://www.airbnb.com/rooms/1070037,3 bed apartment near Alamo Square,Entire home/apt,Alamo Square,37.77863571,-122.435607,$440.00 ,0,4/2/2017,5,8
4297642,https://www.airbnb.com/rooms/4297642,Spacious & cozy Hayes Valley studio,Entire home/apt,Hayes Valley,37.77646263,-122.4259024,$94.00 ,0,4/2/2017,6,10
7161943,https://www.airbnb.com/rooms/7161943,Romantic-Quintessential Victorian-Awesome Location,Entire home/apt,Western Addition/NOPA,37.78759148,-122.4435753,$395.00 ,3,4/2/2017,5,10
7620686,https://www.airbnb.com/rooms/7620686,Designer Airstream in SF!,Entire home/apt,Duboce Triangle,37.77192524,-122.4240929,$300.00 ,0,4/2/2017,0,
1886260,https://www.airbnb.com/rooms/1886260,Huge Top Floor Loft In Alamo Square,Entire home/apt,Alamo Square,37.77646509,-122.4309604,$300.00 ,30,4/2/2017,43,10
15717265,https://www.airbnb.com/rooms/15717265,Large Comfy Pirvate Room In NoPa,Private room,,37.77778587,-122.4459034,$100.00 ,0,4/2/2017,3,10
16910596,https://www.airbnb.com/rooms/16910596,Beautiful baby & pet friendly room in Hayes Valley,Private room,Alamo Square,37.77726058,-122.429964,$120.00 ,2,4/2/2017,1,10
4950264,https://www.airbnb.com/rooms/4950264,"Fun, nearby Pacific Heights studio",Entire home/apt,Western Addition/NOPA,37.78986019,-122.4248189,$199.00 ,9,4/2/2017,23,9
17306441,https://www.airbnb.com/rooms/17306441,Hill View,Private room,Western Addition/NOPA,37.78271058,-122.4346326,$95.00 ,0,4/2/2017,0,
3870174,https://www.airbnb.com/rooms/3870174,Alamo Square w King Bed or 2 TwinXL,Private room,Western Addition/NOPA,37.77814882,-122.4369693,$99.00 ,8,4/2/2017,90,10
8131371,https://www.airbnb.com/rooms/8131371,Modern 1 BR in Lower Pac Heights,Entire home/apt,Western Addition/NOPA,37.78735716,-122.4264003,$199.00 ,0,4/2/2017,4,10
10942561,https://www.airbnb.com/rooms/10942561,"Spacious, Super Bowlers Welcome!",Private room,Western Addition/NOPA,37.78962048,-122.4224435,$260.00 ,0,4/2/2017,0,
7329651,https://www.airbnb.com/rooms/7329651,Beautiful Apt near Golden Gate park,Private room,Western Addition/NOPA,37.77683873,-122.4415334,$88.00 ,0,4/2/2017,1,10
15565615,https://www.airbnb.com/rooms/15565615,Bright and Central Lower Haight Room,Private room,Lower Haight,37.77366119,-122.4287833,$69.00 ,0,4/2/2017,2,10
8442634,https://www.airbnb.com/rooms/8442634,Hayes Valley Beauty for Oracle Week,Entire home/apt,Hayes Valley,37.77461216,-122.4275378,$950.00 ,0,4/2/2017,0,
11338538,https://www.airbnb.com/rooms/11338538,DREAMY SAN FRANCISCO HOME,Entire home/apt,Western Addition/NOPA,37.78268955,-122.4284693,$300.00 ,30,4/2/2017,30,10
2362619,https://www.airbnb.com/rooms/2362619,Cozy and quiet 1 BD in NoPa,Entire home/apt,Western Addition/NOPA,37.77920331,-122.4458449,$185.00 ,0,4/2/2017,45,10
5772013,https://www.airbnb.com/rooms/5772013,Duboce Triangle apt w/Sun Deck,Private room,,37.77162224,-122.4337492,$180.00 ,30,4/2/2017,3,7
7840632,https://www.airbnb.com/rooms/7840632,Cozy Lower Haight Apartment,Entire home/apt,Duboce Triangle,37.77022216,-122.4318998,$200.00 ,16,4/2/2017,54,10
5197282,https://www.airbnb.com/rooms/5197282,Stunning & Sunny NOPA Flat  ,Entire home/apt,Western Addition/NOPA,37.77833819,-122.4409836,$450.00 ,30,4/2/2017,2,10
1870055,https://www.airbnb.com/rooms/1870055,Get to anywhere in the city fast!,Private room,Duboce Triangle,37.76989669,-122.4335368,$155.00 ,22,4/2/2017,65,10
8014888,https://www.airbnb.com/rooms/8014888,Private Room in Lower Pac Heights,Private room,Western Addition/NOPA,37.78386139,-122.4275875,$125.00 ,0,4/2/2017,1,10
511448,https://www.airbnb.com/rooms/511448,Luxe Urban Style @ The Webster San Francisco,Private room,Lower Haight,37.77172651,-122.42851,$150.00 ,30,4/2/2017,33,9
11674311,https://www.airbnb.com/rooms/11674311,"Spacious, Historical, Gorgeous Home",Private room,Alamo Square,37.77630543,-122.4342154,$133.00 ,30,4/2/2017,2,10
13914274,https://www.airbnb.com/rooms/13914274,Private master bdrm in beautiful SF apartment,Private room,Western Addition/NOPA,37.78862225,-122.4262201,$85.00 ,0,4/2/2017,0,
708731,https://www.airbnb.com/rooms/708731,Private Entry to Private Bed/Bath w Garden Outside,Private room,Western Addition/NOPA,37.78221152,-122.4370788,$120.00 ,16,4/2/2017,150,10
9489347,https://www.airbnb.com/rooms/9489347,Nopa Victorian,Entire home/apt,Western Addition/NOPA,37.77838942,-122.4433692,$180.00 ,15,4/2/2017,43,10
5852066,https://www.airbnb.com/rooms/5852066,Private Room at Alamo Square,Private room,Alamo Square,37.77709667,-122.4376264,$125.00 ,6,4/2/2017,84,10
12274606,https://www.airbnb.com/rooms/12274606,"Lovely, spacious, classy room",Shared room,Alamo Square,37.77637392,-122.4328645,$60.00 ,0,4/2/2017,0,
2048834,https://www.airbnb.com/rooms/2048834,NOPA Studio apartment,Entire home/apt,Western Addition/NOPA,37.77802999,-122.440168,$110.00 ,5,4/2/2017,113,9
939407,https://www.airbnb.com/rooms/939407,"Bright, Modern Condo near Alamo Sq ",Entire home/apt,Alamo Square,37.77739804,-122.4325189,$800.00 ,30,4/2/2017,11,10
11043149,https://www.airbnb.com/rooms/11043149,"Huge sunny room in Gorgeous Victorian, Alamo Sq",Private room,Western Addition/NOPA,37.779071,-122.4327858,$150.00 ,2,4/2/2017,15,10
4538695,https://www.airbnb.com/rooms/4538695,Upscale Sunny with Private Bathroom,Private room,Western Addition/NOPA,37.78459225,-122.4319704,$125.00 ,0,4/2/2017,7,10
14827566,https://www.airbnb.com/rooms/14827566,Victorian Room for Simple Well-Being & Convenience,Private room,,37.77738353,-122.4312006,$75.00 ,8,4/1/2017,62,10
4030494,https://www.airbnb.com/rooms/4030494,Room available in Marina/Fillmore,Private room,Western Addition/NOPA,37.7881697,-122.4312234,$50.00 ,0,4/1/2017,15,10
7602219,https://www.airbnb.com/rooms/7602219,Urban Oasis in Hayes Valley,Entire home/apt,Hayes Valley,37.77397654,-122.426256,$175.00 ,0,4/1/2017,0,
17892826,https://www.airbnb.com/rooms/17892826,Brand New Modern Private bedroom/bathroom Suite,Private room,Western Addition/NOPA,37.78904291,-122.4240609,$150.00 ,8,4/2/2017,0,
10732651,https://www.airbnb.com/rooms/10732651,SuperBowl! - 1BR in Lower Haight!,Entire home/apt,Lower Haight,37.77351289,-122.4305064,$750.00 ,0,4/2/2017,0,
5309546,https://www.airbnb.com/rooms/5309546,Comfortable room in Luxe L. Pac Hts,Private room,Western Addition/NOPA,37.78396556,-122.4424538,$389.00 ,30,4/2/2017,0,
14983353,https://www.airbnb.com/rooms/14983353,Charming 3BR Victorian in NoPa W/Modern Upgrades,Entire home/apt,Western Addition/NOPA,37.77779763,-122.4385358,$279.00 ,5,4/2/2017,31,10
17499137,https://www.airbnb.com/rooms/17499137,Studio Garden Oasis in SF downtown,Entire home/apt,Hayes Valley,37.77490144,-122.4256282,$125.00 ,4,4/2/2017,1,10
10814455,https://www.airbnb.com/rooms/10814455,Sunny & Big Studio - Great Location,Entire home/apt,Western Addition/NOPA,37.78929454,-122.4247288,$250.00 ,0,4/2/2017,0,
10929133,https://www.airbnb.com/rooms/10929133,Room in Beautiful Apartment,Private room,Western Addition/NOPA,37.78550931,-122.4257312,$100.00 ,0,4/2/2017,8,10
958,https://www.airbnb.com/rooms/958,"Bright, Modern Garden Unit - 1BR/1B",Entire home/apt,Duboce Triangle,37.76931038,-122.4338563,$170.00 ,5,4/2/2017,78,10
852960,https://www.airbnb.com/rooms/852960,3BR Victorian in the Lower Haight,Entire home/apt,Lower Haight,37.77092556,-122.4329356,$395.00 ,0,4/2/2017,0,
3294174,https://www.airbnb.com/rooms/3294174,Mid-Market with a view,Private room,Duboce Triangle,37.77062899,-122.4253229,$150.00 ,0,4/2/2017,14,10
4998105,https://www.airbnb.com/rooms/4998105,"Huge, well lit, completely remodeled 1 bedroom",Entire home/apt,Western Addition/NOPA,37.77738265,-122.4417834,$196.00 ,0,4/2/2017,18,10
83257,https://www.airbnb.com/rooms/83257,Charming Lower Pac Hts Private Room,Private room,Western Addition/NOPA,37.78528002,-122.4435815,$90.00 ,9,4/2/2017,66,10
17402331,https://www.airbnb.com/rooms/17402331,1 Bedroom Apt in the Best Location in SF,Entire home/apt,Hayes Valley,37.77204687,-122.4248373,$110.00 ,2,4/2/2017,2,10
8210905,https://www.airbnb.com/rooms/8210905,Stylish Apartment in SF!,Entire home/apt,Western Addition/NOPA,37.7838983,-122.4336279,$250.00 ,0,4/2/2017,0,
9717679,https://www.airbnb.com/rooms/9717679,"Gorgeous,central,rooftop,spacious",Entire home/apt,,37.7771761,-122.4309093,$400.00 ,0,4/2/2017,1,
4720512,https://www.airbnb.com/rooms/4720512,Private Rm in Very Large Flat in Heart of San Fran,Private room,Lower Haight,37.7737717,-122.4291925,$99.00 ,7,4/2/2017,82,9
17500049,https://www.airbnb.com/rooms/17500049,Art Collector's Sunny NOPA Apartment,Entire home/apt,Western Addition/NOPA,37.77638581,-122.4437599,$175.00 ,7,4/2/2017,0,
13174599,https://www.airbnb.com/rooms/13174599,Hayes Valley modern and gorgeous townhouse,Entire home/apt,Hayes Valley,37.77633956,-122.4241849,$490.00 ,0,4/2/2017,0,
15533853,https://www.airbnb.com/rooms/15533853,Fab flat in the heart of the city!,Entire home/apt,,37.77049323,-122.4366038,$200.00 ,0,4/2/2017,7,10
9882970,https://www.airbnb.com/rooms/9882970,Large Private Bedroom,Private room,Western Addition/NOPA,37.78419159,-122.4456316,$150.00 ,30,4/2/2017,12,10
1738415,https://www.airbnb.com/rooms/1738415,Quaint Quiet & Spacious HV Flat!,Entire home/apt,Hayes Valley,37.77358049,-122.4280637,$168.00 ,4,4/2/2017,240,10
14501605,https://www.airbnb.com/rooms/14501605,"SF Lower Haight flat, sleeps 1-6",Entire home/apt,,37.77101128,-122.4295817,$295.00 ,26,4/2/2017,12,9
5346803,https://www.airbnb.com/rooms/5346803,Modern oasis with Victorian charm,Entire home/apt,Lower Haight,37.77308303,-122.4341741,$195.00 ,10,4/2/2017,102,10
8307606,https://www.airbnb.com/rooms/8307606,Hayes Valley Room,Private room,Hayes Valley,37.77686601,-122.4278114,$200.00 ,0,4/2/2017,0,
15401867,https://www.airbnb.com/rooms/15401867,Private Cozy Hayes Valley Gem,Entire home/apt,,37.77971233,-122.4241288,$119.00 ,0,4/2/2017,28,10
16444225,https://www.airbnb.com/rooms/16444225,Amazing Gem! Updated Kitchen! King Sized bed!,Entire home/apt,,37.77695515,-122.4413025,$250.00 ,6,4/2/2017,2,9
3200431,https://www.airbnb.com/rooms/3200431,City of San Francisco: City of Love,Private room,Western Addition/NOPA,37.77702641,-122.4454054,$150.00 ,30,4/2/2017,7,10
15303249,https://www.airbnb.com/rooms/15303249,Sunny studio in Hayes Valley,Entire home/apt,,37.77671558,-122.4274719,$280.00 ,23,4/2/2017,2,9
8782392,https://www.airbnb.com/rooms/8782392,"Private Room: 24hr checkin, wifi, ez to downtown",Private room,,37.78592458,-122.4433675,$80.00 ,6,4/2/2017,32,9
2589236,https://www.airbnb.com/rooms/2589236,Large apt in historic Jazz District,Private room,Civic Center,37.78307945,-122.4323784,$45.00 ,0,4/2/2017,0,
10502649,https://www.airbnb.com/rooms/10502649,Super Bowl 50 4B Victorian in Nopa,Entire home/apt,Western Addition/NOPA,37.77940325,-122.4391634,"$1,200.00 ",0,4/2/2017,0,
17023452,https://www.airbnb.com/rooms/17023452,Charming studio in Hayes Valley!,Entire home/apt,,37.77491589,-122.4234191,$98.00 ,7,4/2/2017,1,
9295965,https://www.airbnb.com/rooms/9295965,Private Room with separate entrance and full bath,Private room,Western Addition/NOPA,37.78895088,-122.4318619,$154.00 ,30,4/2/2017,15,9
17418662,https://www.airbnb.com/rooms/17418662,Classic Pacific Heights Studio,Entire home/apt,,37.78772438,-122.4252405,$130.00 ,0,4/2/2017,0,
461206,https://www.airbnb.com/rooms/461206,Spacious room in Hayes Valley apt,Private room,Lower Haight,37.77308452,-122.4274148,$150.00 ,0,4/2/2017,2,10
2082751,https://www.airbnb.com/rooms/2082751,"Japantown, Large 1 Bedroom",Entire home/apt,Japantown,37.78559346,-122.4308161,$140.00 ,0,4/2/2017,4,8
837045,https://www.airbnb.com/rooms/837045,Kid friendly apt near Duboce Park,Entire home/apt,Lower Haight,37.7715913,-122.4320372,$249.00 ,3,4/2/2017,21,10
13124989,https://www.airbnb.com/rooms/13124989,private space w/2 queen beds+lounge heart of sf,Entire home/apt,Western Addition/NOPA,37.77960997,-122.4401076,$140.00 ,28,4/2/2017,5,6
247095,https://www.airbnb.com/rooms/247095,"Private studio, great location!",Entire home/apt,Hayes Valley,37.77323399,-122.4310261,$95.00 ,0,4/2/2017,3,9
10783624,https://www.airbnb.com/rooms/10783624,Sunny bedroom in Duboce Triangle,Private room,Duboce Triangle,37.76985806,-122.43018,$80.00 ,0,4/2/2017,2,10
15090968,https://www.airbnb.com/rooms/15090968,Private Room w Garden/Victorian/Lower Pac Heights,Private room,Western Addition/NOPA,37.78579416,-122.4419954,$99.00 ,0,4/2/2017,4,10
1344752,https://www.airbnb.com/rooms/1344752,3BR Luxe & Spacious L Pac Hts Flat,Entire home/apt,Western Addition/NOPA,37.78558079,-122.4441356,$389.00 ,4,4/2/2017,110,9
10880254,https://www.airbnb.com/rooms/10880254,4 Bedroom Victorian near Alamo Sq,Entire home/apt,Western Addition/NOPA,37.77988278,-122.4393706,$999.00 ,0,4/2/2017,0,
3769585,https://www.airbnb.com/rooms/3769585,Studio apartment - Alamo Square,Entire home/apt,Alamo Square,37.77449648,-122.4359179,$145.00 ,0,4/2/2017,11,9
7734510,https://www.airbnb.com/rooms/7734510,Studio Apt in Trendy Hayes Valley,Entire home/apt,Hayes Valley,37.77673332,-122.4251688,$115.00 ,0,4/2/2017,4,10
6915290,https://www.airbnb.com/rooms/6915290,Hayes Valley 2 Bedroom Apt.,Entire home/apt,Hayes Valley,37.77686428,-122.4292865,$300.00 ,8,4/2/2017,79,10
